ISIN,conId,Symbol,Currency,Status,Rows,FirstDate,LastDate,Error
KYG226921008,603509895,0M7,EUR,OK,265,2022-12-16,2023-12-29,
KYG229721140,603509237,COA1,EUR,OK,265,2022-12-16,2023-12-29,
KYG237731073,13017988,CWCO,USD,OK,1258,2019-01-02,2023-12-29,
KYG245241032,104099511,DZJ,EUR,OK,1272,2019-01-02,2023-12-29,
KYG2453A1085,603507098,75H,EUR,OK,265,2022-12-16,2023-12-29,
KYG2588M1006,489875281,PH4,EUR,FAILED,0,,,Timeout
KYG2816P1072,603516013,4D3,EUR,OK,265,2022-12-16,2023-12-29,
KYG2953R1149,368285536,A2XN,EUR,FAILED,0,,,Timeout
KYG2R55E1030,603531932,CK7,EUR,OK,265,2022-12-16,2023-12-29,
KYG2S85A1045,603512223,3JS,EUR,OK,265,2022-12-16,2023-12-29,
KYG3066L1014,451697844,XGH,EUR,FAILED,0,,,Timeout
KYG316421042,319099408,CLPS,USD,OK,1258,2019-01-02,2023-12-29,
KYG3224E1061,603531875,6HN,EUR,OK,265,2022-12-16,2023-12-29,
KYG3307Z1090,603530574,FET,EUR,OK,265,2022-12-16,2023-12-29,
KYG3314M1096,901021334,XPRO,USD,OK,1258,2019-01-02,2023-12-29,
KYG3323L1005,76615083,FN,USD,OK,1258,2019-01-02,2023-12-29,
KYG3472Y1199,786024831,FW30,EUR,OK,1276,2019-01-02,2023-12-29,
KYG367381053,6478290,DMC,USD,OK,1258,2019-01-02,2023-12-29,
KYG368441195,603524911,FFO1,EUR,OK,265,2022-12-16,2023-12-29,
KYG3774X1088,96136835,3GY,EUR,OK,1270,2019-01-02,2023-12-29,
KYG3777B1032,96136730,GRU,EUR,OK,127,2023-07-04,2023-12-29,
KYG3825B1059,603520105,G51,EUR,OK,265,2022-12-16,2023-12-29,
KYG3902L1095,508765028,G401,EUR,FAILED,0,,,Timeout
KYG393871085,523222624,GFS,USD,OK,546,2021-10-28,2023-12-29,
KYG3R33A2053,599226320,EBON,USD,OK,884,2020-06-26,2023-12-29,
KYG3R83K1037,471566888,0FJ,EUR,FAILED,0,,,Timeout
KYG4095J1094,44216346,GLRE,USD,OK,1258,2019-01-02,2023-12-29,
KYG4100M1050,603512213,G7C,EUR,OK,265,2022-12-16,2023-12-29,
KYG4124C1096,530319709,GRAB,USD,OK,775,2020-12-01,2023-12-29,
KYG4134L1077,603517070,6BA,EUR,OK,265,2022-12-16,2023-12-29,
KYG4232C1087,603517051,HI6,EUR,OK,265,2022-12-16,2023-12-29,
KYG4290A1013,603519511,8HI,EUR,OK,265,2022-12-16,2023-12-29,
KYG4387E1070,603492652,8BI,EUR,OK,265,2022-12-16,2023-12-29,
KYG4403H1002,603510354,6XY,EUR,OK,265,2022-12-16,2023-12-29,
KYG4412G1010,32618459,HLF,USD,OK,1258,2019-01-02,2023-12-29,
KYG450481083,105068589,XYUA,EUR,OK,1272,2019-01-02,2023-12-29,
KYG4584R1092,603531482,4HB,EUR,OK,180,2023-04-19,2023-12-29,
KYG4587S1049,603515441,QFRA,EUR,OK,265,2022-12-16,2023-12-29,
KYG4600E1089,603511936,HE1,EUR,OK,265,2022-12-16,2023-12-29,
KYG465871120,603522036,CL4,EUR,OK,265,2022-12-16,2023-12-29,
KYG4672N1198,368637530,HCM,GBP,FAILED,0,,,Timeout
KYG4701H1092,520181563,IHS,USD,OK,556,2021-10-14,2023-12-29,
KYG4740B1059,258298726,ICHR,USD,OK,1258,2019-01-02,2023-12-29,
KYG4783B1032,603513614,33C,EUR,OK,265,2022-12-16,2023-12-29,
KYG4818G1010,603518256,6IB,EUR,OK,265,2022-12-16,2023-12-29,
KYG5074A1004,493411357,8ZN,EUR,OK,127,2023-07-04,2023-12-29,
KYG5074S1012,588918121,822,EUR,FAILED,0,,,Timeout
KYG5140J1013,603525922,3NX,EUR,OK,265,2022-12-16,2023-12-29,
KYG5141L1059,603531500,3YU,EUR,OK,265,2022-12-16,2023-12-29,
KYG5191P1054,603513141,5YN,EUR,OK,180,2023-04-19,2023-12-29,
KYG525621408,603526048,KGZ,EUR,OK,265,2022-12-16,2023-12-29,
KYG525681477,101731916,KDIC,EUR,OK,1272,2019-01-02,2023-12-29,
KYG5257K1076,603526089,KLN,EUR,OK,265,2022-12-16,2023-12-29,
KYG5264S1012,606803844,KS70,EUR,OK,250,2023-01-09,2023-12-29,
KYG5264Y1089,443369598,3K1,EUR,FAILED,0,,,Timeout
KYG532241042,603529152,KOU,EUR,OK,265,2022-12-16,2023-12-29,
KYG532631028,480886997,5Y0,EUR,OK,127,2023-07-04,2023-12-29,
KYG5427W1309,603520177,LMP,EUR,OK,265,2022-12-16,2023-12-29,
KYG546541015,603520102,0LT,EUR,OK,265,2022-12-16,2023-12-29,
KYG549581067,603529624,3KY,EUR,OK,265,2022-12-16,2023-12-29,
KYG5496K1242,425525338,LNLB,EUR,OK,127,2023-07-04,2023-12-29,
KYG5548P1054,603512320,L5D,EUR,OK,265,2022-12-16,2023-12-29,
KYG555551095,603515240,5LP,EUR,OK,265,2022-12-16,2023-12-29,
KYG5635P1090,451697829,RLF,EUR,FAILED,0,,,Timeout
KYG5688E1008,603524592,L97,EUR,OK,265,2022-12-16,2023-12-29,
KYG5784H1065,111853004,MANU,USD,OK,1258,2019-01-02,2023-12-29,
KYG5804A1076,490112282,9ME,EUR,FAILED,0,,,Timeout
KYG5897M2243,529862327,MVR2,GBP,OK,180,2023-04-14,2023-12-29,
KYG596651029,320854799,MGTX,USD,OK,1258,2019-01-02,2023-12-29,
KYG596691041,391506279,MPNGF,USD,OK,1026,2019-12-03,2023-12-29,
KYG5966D1051,603517764,M5U,EUR,OK,265,2022-12-16,2023-12-29,
KYG607441022,603526007,M04,EUR,OK,265,2022-12-16,2023-12-29,
KYG608371046,603523322,MSK,EUR,OK,265,2022-12-16,2023-12-29,
KYG609201085,603530361,MR9,EUR,OK,265,2022-12-16,2023-12-29,
KYG6145U1094,368285541,M3I,EUR,FAILED,0,,,Timeout
KYG6180F1081,603511562,MIF0,EUR,OK,265,2022-12-16,2023-12-29,
KYG618101003,603482188,M3L,EUR,OK,265,2022-12-16,2023-12-29,
KYG618201092,603521517,1MD,EUR,OK,265,2022-12-16,2023-12-29,
KYG622681008,603514499,6MO,EUR,OK,180,2023-04-19,2023-12-29,
KYG6264V1361,380632330,29X2,EUR,OK,1107,2019-08-27,2023-12-29,
KYG6382M1096,101382490,N9J,EUR,OK,1272,2019-01-02,2023-12-29,
KYG6427A1022,603512752,4Y01,EUR,OK,265,2022-12-16,2023-12-29,
KYG6427W1042,603526289,3ND,EUR,OK,265,2022-12-16,2023-12-29,
KYG6470A1168,475374628,N1U0,EUR,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: N1U0@SMART Trades
KYG6501M1050,603482114,8NX,EUR,OK,265,2022-12-16,2023-12-29,
KYG6525F1028,603507021,N3I,EUR,OK,265,2022-12-16,2023-12-29,
KYG6683N1034,531212348,NU,USD,OK,517,2021-12-09,2023-12-29,
KYG6771K1022,603531586,I91,EUR,OK,265,2022-12-16,2023-12-29,
KYG686121032,603523742,WHE,EUR,OK,265,2022-12-16,2023-12-29,
KYG6981F1090,603525832,4WO,EUR,OK,265,2022-12-16,2023-12-29,
KYG7082H1276,603510153,PJFB,EUR,OK,265,2022-12-16,2023-12-29,
KYG711391022,400852828,1XZ,EUR,FAILED,0,,,Timeout
KYG7170M1033,603530203,735,EUR,OK,265,2022-12-16,2023-12-29,
KYG720051047,603516600,PW5,EUR,OK,265,2022-12-16,2023-12-29,
KYG732641140,902542971,QH,USD,OK,875,2020-07-10,2023-12-29,
KYG7339A1076,603511620,RDH,EUR,OK,265,2022-12-16,2023-12-29,
KYG7611S1075,784218291,Y7L,EUR,FAILED,0,,,Timeout
KYG7800X1079,214802734,599A,EUR,FAILED,0,,,Timeout
KYG781631059,102097012,YXS,EUR,OK,1272,2019-01-02,2023-12-29,
KYG7948E1026,212738521,SCGL,GBP,OK,1260,2019-01-02,2023-12-29,
KYG7956A1094,603516187,6FLA,EUR,OK,265,2022-12-16,2023-12-29,
KYG7T96K1077,367504850,SRL,USD,OK,1249,2019-01-02,2023-12-29,
KYG8087W1015,603522060,S6L,EUR,OK,265,2022-12-16,2023-12-29,
KYG8088A1168,603511427,HHI0,EUR,OK,265,2022-12-16,2023-12-29,
KYG810431042,451697841,QHI,EUR,OK,818,2020-10-23,2023-12-29,
KYG8104A1085,603530002,5GO,EUR,OK,265,2022-12-16,2023-12-29,
KYG811511131,603527988,OL5,EUR,OK,265,2022-12-16,2023-12-29,
KYG811661035,603524457,GSG,EUR,OK,265,2022-12-16,2023-12-29,
KYG8116S1057,603500520,3SH,EUR,OK,265,2022-12-16,2023-12-29,
KYG812291253,493736906,SEA1,NOK,OK,655,2021-06-02,2023-12-29,
KYG8187G1055,603519388,7S8,EUR,OK,265,2022-12-16,2023-12-29,
KYG8208B1014,471439025,013C,EUR,OK,737,2021-02-16,2023-12-29,
KYG826001003,101776200,45S,EUR,OK,1272,2019-01-02,2023-12-29,
KYG826051099,603510842,RZF,EUR,OK,265,2022-12-16,2023-12-29,
KYG844081060,603519725,T18,EUR,OK,180,2023-04-19,2023-12-29,
KYG851581069,339001919,STNE,USD,OK,1258,2019-01-02,2023-12-29,
KYG8569A1067,368285517,SCNR,EUR,FAILED,0,,,Timeout
KYG8569B1041,454375554,65D,EUR,OK,263,2022-12-20,2023-12-29,
KYG8586D1097,393881355,SXC,EUR,FAILED,0,,,Timeout
KYG8701T1388,603509637,TC2A,EUR,OK,265,2022-12-16,2023-12-29,
KYG875721634,151484752,NNND,EUR,OK,134,2023-06-23,2023-12-29,
KYG876361257,345984855,TPL,CAD,OK,1019,2019-01-02,2023-12-29,
KYG8807B1068,151525618,TBPH,USD,OK,1258,2019-01-02,2023-12-29,
KYG884931042,603525106,36L,EUR,OK,265,2022-12-16,2023-12-29,
KYG8875G1029,506927751,83B,EUR,FAILED,0,,,Timeout
KYG8878S1030,221550165,TYG,EUR,FAILED,0,,,Timeout
KYG8918W1069,603523459,TEM,EUR,OK,265,2022-12-16,2023-12-29,
KYG8972T1067,603519011,PGJ,EUR,OK,265,2022-12-16,2023-12-29,
KYG9066F1019,603517414,CLVB,EUR,OK,265,2022-12-16,2023-12-29,
KYG912241083,656544634,L83,EUR,OK,65,2023-09-28,2023-12-29,
KYG9222R1065,603527027,58U,EUR,OK,265,2022-12-16,2023-12-29,
KYG9310A1224,570458255,UTSI,USD,OK,1252,2019-01-02,2023-12-29,
KYG9390W1015,603530621,VB0,EUR,OK,265,2022-12-16,2023-12-29,
KYG9431R1039,101731910,4HQ,EUR,OK,1272,2019-01-02,2023-12-29,
KYG9515T1085,603523757,2WB,EUR,OK,265,2022-12-16,2023-12-29,
KYG9593A1040,449340554,4WF,EUR,FAILED,0,,,Timeout
KYG960071028,537458277,0WH,EUR,FAILED,0,,,Timeout
KYG9687V2040,776339232,0BF0,EUR,FAILED,0,,,Timeout
KYG970081173,455397261,1FW2,EUR,OK,15,2020-11-17,2020-12-07,
KYG981491007,603528139,8WY,EUR,OK,265,2022-12-16,2023-12-29,
KYG982391099,395194484,XP,USD,OK,1020,2019-12-11,2023-12-29,
KYG982771092,144042369,4QI,EUR,OK,1272,2019-01-02,2023-12-29,
KYG9828G1082,517788176,XI9,EUR,FAILED,0,,,Timeout
KYG982971072,603518651,0XI,EUR,OK,265,2022-12-16,2023-12-29,
KYG9829N1025,407387235,13X,EUR,OK,977,2020-03-04,2023-12-29,
KYG982AW1003,603523152,8XP,EUR,OK,265,2022-12-16,2023-12-29,
KYG9830N1097,603513422,3OE,EUR,OK,265,2022-12-16,2023-12-29,
KYG9830T1067,343346714,3CP,EUR,OK,1276,2019-01-02,2023-12-29,
KYG983381099,259025789,YTRA,USD,OK,1258,2019-01-02,2023-12-29,
KYG9835C1087,490112277,4YE,EUR,FAILED,0,,,Timeout
KYG984191075,451697874,YIR,EUR,OK,814,2020-10-23,2023-12-29,
KYG9887T1168,603512575,1ZLB,EUR,OK,265,2022-12-16,2023-12-29,
KYG9894K1085,451697862,5Z0,EUR,FAILED,0,,,Timeout
KYG9898C1024,603519427,3ZH,EUR,OK,265,2022-12-16,2023-12-29,
KYG9898N1161,603520057,35Z,EUR,OK,265,2022-12-16,2023-12-29,
KYG9T20A1060,460091025,36W,EUR,FAILED,0,,,Timeout
LI0315487269,232153360,VPBN,CHF,OK,1260,2019-01-03,2023-12-29,
LI0355147575,276323045,LLBN,CHF,OK,1260,2019-01-03,2023-12-29,
LR0008862868,11520,RCL,USD,OK,1258,2019-01-02,2023-12-29,
LT0000102030,571514717,WM8,EUR,OK,360,2022-08-05,2023-12-29,
LT0000102253,517611016,ZH5,EUR,OK,578,2021-09-29,2023-12-29,
LT0000115768,611155998,IGV0,EUR,OK,37,2023-01-30,2023-12-29,
LT0000127508,571514706,UDW,EUR,OK,360,2022-08-05,2023-12-29,
LU0038705702,6478301,TIGO,USD,OK,1258,2019-01-02,2023-12-29,
LU0061462528,27383876,RRTL,EUR,OK,1272,2019-01-02,2023-12-29,
LU0075646355,32601420,SUBC,NOK,OK,1257,2019-01-02,2023-12-29,
LU0136234654,13680126,USAUSA,CHF,OK,1260,2019-01-03,2023-12-29,
LU0136240974,16015185,UIM5,EUR,FAILED,0,,,Timeout
LU0136242590,14711498,UIM3,EUR,FAILED,0,,,Timeout
LU0147308422,16015183,UIM4,EUR,FAILED,0,,,Timeout
LU0192223062,32559790,EEE,EUR,OK,1282,2019-01-02,2023-12-29,
LU0249326488,45459429,M9SA,EUR,OK,1272,2019-01-02,2023-12-29,
LU0251710041,52164443,O5G,EUR,OK,1272,2019-01-02,2023-12-29,
LU0252633754,40345191,LYY7,EUR,OK,1282,2019-01-02,2023-12-29,
LU0252634307,42309978,LYY8,EUR,OK,1282,2019-01-02,2023-12-29,
LU0259322260,45410199,M9SD,EUR,OK,1272,2019-01-02,2023-12-29,
LU0274208692,46625877,DBXW,EUR,OK,1276,2019-01-02,2023-12-29,
LU0274209740,42751158,DBXJ,EUR,OK,1276,2019-01-02,2023-12-29,
LU0274211480,42751161,DBXD,EUR,OK,1276,2019-01-02,2023-12-29,
LU0284394235,396137779,5L42,EUR,OK,1002,2020-01-29,2023-12-29,
LU0290356954,53507356,DBXQ,EUR,FAILED,0,,,Timeout
LU0290357259,51289507,X710,EUR,FAILED,0,,,Timeout
LU0290357507,53483863,DBXF,EUR,OK,1276,2019-01-02,2023-12-29,
LU0290357846,48701963,DBXG,EUR,FAILED,0,,,Timeout
LU0292095535,45112970,DXSA,EUR,OK,1276,2019-01-02,2023-12-29,
LU0292100046,46041699,DBX8,EUR,OK,1276,2019-01-02,2023-12-29,
LU0292100806,45440907,DXSC,EUR,OK,1273,2019-01-02,2023-12-29,
LU0292103222,45160509,DXSE,EUR,OK,1273,2019-01-02,2023-12-29,
LU0292104030,45160522,DXSG,EUR,OK,1273,2019-01-02,2023-12-29,
LU0292105359,45160539,DXSK,EUR,OK,1273,2019-01-02,2023-12-29,
LU0292106084,45440910,DXSL,EUR,OK,1273,2019-01-02,2023-12-29,
LU0292106241,45114542,DXSN,EUR,OK,1276,2019-01-02,2023-12-29,
LU0292106753,45130604,DXSP,EUR,OK,1276,2019-01-02,2023-12-29,
LU0292108619,46041685,DBX3,EUR,OK,1271,2019-01-02,2023-12-29,
LU0292109187,46041690,DBX5,EUR,OK,1273,2019-01-02,2023-12-29,
LU0292109690,46625887,DBX7,EUR,FAILED,0,,,Timeout
LU0292109856,45160542,DBX9,EUR,OK,1276,2019-01-02,2023-12-29,
LU0321464652,77535393,DXS1,EUR,OK,1276,2019-01-02,2023-12-29,
LU0322248146,53524044,DXS0,EUR,OK,1276,2019-01-02,2023-12-29,
LU0322250712,49561479,DX2D,EUR,OK,1276,2019-01-02,2023-12-29,
LU0322251520,49561474,DXS3,EUR,OK,1276,2019-01-02,2023-12-29,
LU0322252171,68490819,XAXJ,GBP,OK,1261,2019-01-02,2023-12-29,
LU0322252338,68490825,XPXJ,GBP,OK,1261,2019-01-02,2023-12-29,
LU0322252924,49561449,XFVT,EUR,FAILED,0,,,Timeout
LU0322253229,49561464,DX2E,EUR,OK,1276,2019-01-02,2023-12-29,
LU0322253732,49561452,DX2I,EUR,OK,1276,2019-01-02,2023-12-29,
LU0327357389,562268997,0KE,EUR,OK,419,2022-05-17,2023-12-29,
LU0328474803,51621577,DX2S,EUR,OK,1276,2019-01-02,2023-12-29,
LU0328476410,49561469,DX2Z,EUR,OK,1273,2019-01-02,2023-12-29,
LU0335044896,74992041,XEOD,EUR,OK,1275,2019-01-02,2023-12-29,
LU0340285161,64847672,WRDUSA,CHF,OK,1260,2019-01-03,2023-12-29,
LU0378818131,77425460,DBZB,EUR,OK,1276,2019-01-02,2023-12-29,
LU0380865021,59141442,XESC,EUR,OK,1272,2019-01-02,2023-12-29,
LU0383812293,54676251,REINA,EUR,OK,1280,2019-01-02,2023-12-29,
LU0411075376,74869647,DBPE,EUR,FAILED,0,,,Timeout
LU0411078552,74869631,DBPG,EUR,OK,1276,2019-01-02,2023-12-29,
LU0429458895,68490988,XUT3,USD,OK,1261,2019-01-02,2023-12-29,
LU0429459356,79000154,XUTD,USD,FAILED,0,,,Timeout
LU0446734526,69323934,PACUSA,USD,OK,1260,2019-01-03,2023-12-29,
LU0446734872,73417108,UIM9,EUR,OK,1282,2019-01-02,2023-12-29,
LU0468896575,74992179,D5BB,EUR,FAILED,0,,,Timeout
LU0468897110,74992074,D5BC,EUR,FAILED,0,,,Timeout
LU0476289466,75308234,XMEX,GBP,OK,1261,2019-01-02,2023-12-29,
LU0476289540,77562930,D5BH,EUR,OK,1276,2019-01-02,2023-12-29,
LU0476289623,76218890,XMID,GBP,OK,1261,2019-01-02,2023-12-29,
LU0478205379,76668392,D5BG,EUR,FAILED,0,,,Timeout
LU0480132876,80968175,EMMUSAUSD,USD,OK,1260,2019-01-03,2023-12-29,
LU0484968812,80814689,XB4F,EUR,FAILED,0,,,Timeout
LU0484969463,80814386,XBAT,EUR,FAILED,0,,,Timeout
LU0486851024,78611901,D5BL,EUR,OK,1276,2019-01-02,2023-12-29,
LU0489337690,75308224,XDER,GBP,OK,1261,2019-01-02,2023-12-29,
LU0490618542,75308239,XSPX,GBP,FAILED,0,,,Timeout
LU0494592974,137397315,XCS2,EUR,FAILED,0,,,Timeout
LU0496786574,75912858,SP5,EUR,FAILED,0,,,Timeout
LU0496786657,75374859,LSPX,GBP,OK,1261,2019-01-02,2023-12-29,
LU0514694370,80868044,XCX3,GBP,FAILED,0,,,Timeout
LU0514694701,80868050,XCX4,GBP,FAILED,0,,,Timeout
LU0514695187,80868055,XCX5,GBP,OK,1261,2019-01-02,2023-12-29,
LU0514695690,80868061,XCX6,GBP,OK,1261,2019-01-02,2023-12-29,
LU0524480265,80343281,XY4P,EUR,OK,1276,2019-01-02,2023-12-29,
LU0530119774,80814476,CBBFS,EUR,OK,1053,2019-01-03,2023-03-03,
LU0569974404,82850985,APAM,EUR,OK,1282,2019-01-02,2023-12-29,
LU0584671464,83512173,AGRO,USD,OK,1258,2019-01-02,2023-12-29,
LU0592215403,88414936,XPHG,GBP,OK,1261,2019-01-02,2023-12-29,
LU0592216393,98700967,XESP,EUR,FAILED,0,,,Timeout
LU0592217524,89464834,XMAF,USD,OK,1261,2019-01-02,2023-12-29,
LU0599612842,90274845,OSX4,EUR,FAILED,0,,,Timeout
LU0599613147,90274834,OSX6,EUR,FAILED,0,,,Timeout
LU0607203980,603529144,IM4,EUR,OK,265,2022-12-16,2023-12-29,
LU0613540268,102551463,XBO2,EUR,OK,1272,2019-01-02,2023-12-29,
LU0614173549,100292927,X03B,EUR,FAILED,0,,,Timeout
LU0614173895,100292930,X03C,EUR,FAILED,0,,,Timeout
LU0629459743,93785221,UIMM,EUR,FAILED,0,,,Timeout
LU0629460089,93785198,UIMP,EUR,OK,1282,2019-01-02,2023-12-29,
LU0629460675,93785188,UIMR,EUR,FAILED,0,,,Timeout
LU0629460832,93785205,UIMT,EUR,FAILED,0,,,Timeout
LU0633102719,603523452,1SO,EUR,OK,265,2022-12-16,2023-12-29,
LU0643975161,97530214,X03G,EUR,OK,1272,2019-01-02,2023-12-29,
LU0643975591,97530217,X03F,EUR,FAILED,0,,,Timeout
LU0659578842,112161633,XBAS,EUR,OK,1276,2019-01-02,2023-12-29,
LU0659579063,111306673,XB4A,EUR,OK,1272,2019-01-02,2023-12-29,
LU0659579147,108601040,XBAK,USD,OK,1261,2019-01-02,2023-12-29,
LU0659579733,134167664,XWEH,EUR,FAILED,0,,,Timeout
LU0659580079,110107650,XMK9,EUR,OK,1272,2019-01-02,2023-12-29,
LU0671493277,97070595,UEFD,EUR,OK,1282,2019-01-02,2023-12-29,
LU0677077884,317792815,XUEM,EUR,FAILED,0,,,Timeout
LU0690964092,101987714,XGVD,EUR,FAILED,0,,,Timeout
LU0721552544,102431319,UEFF,EUR,FAILED,0,,,Timeout
LU0721552973,102431329,UEFI,EUR,FAILED,0,,,Timeout
LU0775917882,116477245,GYC,EUR,OK,1272,2019-01-02,2023-12-29,
LU0779800910,110506936,XCHA,USD,OK,1261,2019-01-02,2023-12-29,
LU0832435464,118017908,LVO,EUR,OK,1282,2019-01-02,2023-12-29,
LU0838780707,118833754,XDUK,GBP,OK,1261,2019-01-02,2023-12-29,
LU0838782315,119835414,XDDX,EUR,FAILED,0,,,Timeout
LU0839027447,123278997,XDJP,EUR,OK,1272,2019-01-02,2023-12-29,
LU0846194776,118846130,XD5E,GBP,OK,1261,2019-01-02,2023-12-29,
LU0875160326,142020617,ASHR,USD,OK,1261,2019-01-02,2023-12-29,
LU0879399441,132732890,UEFZ,EUR,FAILED,0,,,Timeout
LU0908508731,134037377,XG7S,EUR,OK,1272,2019-01-02,2023-12-29,
LU0908508814,134167669,XGIU,EUR,FAILED,0,,,Timeout
LU0909471251,339328008,YCFB,EUR,OK,1272,2019-01-02,2023-12-29,
LU0925589839,134528426,XYP1,EUR,FAILED,0,,,Timeout
LU0942970103,147484643,XBAG,EUR,FAILED,0,,,Timeout
LU0942970798,147484646,XBAE,EUR,OK,1272,2019-01-02,2023-12-29,
LU0950674332,307127660,SEAC,EUR,FAILED,0,,,Timeout
LU0952581584,139362423,XJSE,EUR,OK,1272,2019-01-02,2023-12-29,
LU0962071741,139362412,XYPD,EUR,FAILED,0,,,Timeout
LU0962078753,139362403,XGII,EUR,FAILED,0,,,Timeout
LU0974299876,160756766,GLOB,USD,OK,1258,2019-01-02,2023-12-29,
LU0994505336,166084768,XESD,EUR,FAILED,0,,,Timeout
LU1048313891,166349306,MSRUSA,USD,FAILED,0,,,Timeout
LU1048313974,370879036,MSRUSBUSD,USD,FAILED,0,,,Timeout
LU1048314196,156871545,UEF6,EUR,FAILED,0,,,Timeout
LU1048314949,175925356,UEF7,EUR,OK,1282,2019-01-02,2023-12-29,
LU1048316647,156951377,UEF9,EUR,OK,1282,2019-01-02,2023-12-29,
LU1048317025,156871555,UEF0,EUR,FAILED,0,,,Timeout
LU1048328220,148076610,EDR,EUR,OK,1280,2019-01-02,2023-12-29,
LU1079841273,200916597,CAPU,EUR,OK,1282,2019-01-02,2023-12-29,
LU1094612022,199830408,CGB,EUR,FAILED,0,,,Timeout
LU1109939865,179679007,XHY1,EUR,OK,1272,2019-01-02,2023-12-29,
LU1109942653,179679014,XHYG,EUR,OK,1272,2019-01-02,2023-12-29,
LU1215451524,207609371,UIM2,EUR,OK,1282,2019-01-02,2023-12-29,
LU1215452928,207609364,UIMZ,EUR,OK,1282,2019-01-02,2023-12-29,
LU1215454460,207609361,UIMY,EUR,OK,1282,2019-01-02,2023-12-29,
LU1220245556,194027607,LGQK,EUR,OK,1271,2019-01-02,2023-12-29,
LU1230561679,204801050,FRCJ,EUR,OK,1282,2019-01-02,2023-12-29,
LU1242369327,214547685,XIEE,EUR,FAILED,0,,,Timeout
LU1250154413,201321941,ADJ,EUR,OK,1272,2019-01-02,2023-12-29,
LU1287022708,223735257,LGQM,EUR,OK,1271,2019-01-02,2023-12-29,
LU1287023342,241524887,MAA,EUR,OK,1282,2019-01-02,2023-12-29,
LU1291101555,240187493,EESM,EUR,OK,1282,2019-01-02,2023-12-29,
LU1291102447,240187505,EJAP,EUR,OK,1282,2019-01-02,2023-12-29,
LU1291106356,240187515,EPEJ,EUR,OK,1282,2019-01-02,2023-12-29,
LU1296758029,250084863,CCAP,EUR,OK,1272,2019-01-02,2023-12-29,
LU1310477036,227739426,AH50,USD,OK,1261,2019-01-02,2023-12-29,
LU1324516050,221715472,UEFS,EUR,FAILED,0,,,Timeout
LU1399300455,258047225,XUTE,EUR,FAILED,0,,,Timeout
LU1452600270,244022570,TIPG,GBP,OK,1261,2019-01-02,2023-12-29,
LU1481201025,264931235,VLED,EUR,OK,1282,2019-01-02,2023-12-29,
LU1481201611,264931244,QUED,EUR,OK,1282,2019-01-02,2023-12-29,
LU1481201702,264931250,VALD,EUR,FAILED,0,,,Timeout
LU1481202692,277858426,JBEM,EUR,OK,1282,2019-01-02,2023-12-29,
LU1481203070,277296317,EJAH,EUR,OK,1282,2019-01-02,2023-12-29,
LU1484799769,263755979,UIMC,EUR,FAILED,0,,,Timeout
LU1547516291,290556337,EMEH,EUR,OK,1282,2019-01-02,2023-12-29,
LU1563454823,304138682,KLMH,EUR,FAILED,0,,,Timeout
LU1574142243,273991450,STXH,EUR,FAILED,0,,,Timeout
LU1589349734,275578062,MIVU,EUR,OK,1282,2019-01-02,2023-12-29,
LU1598689153,287632161,LGWU,EUR,OK,1282,2019-01-02,2023-12-29,
LU1598690169,287632164,VAL,EUR,OK,1282,2019-01-02,2023-12-29,
LU1598757687,276039870,MT,EUR,OK,1282,2019-01-02,2023-12-29,
LU1600334798,280737606,UIMF,EUR,FAILED,0,,,Timeout
LU1602144732,305376037,CJ1,EUR,OK,1282,2019-01-02,2023-12-29,
LU1602144906,305376028,CP9,EUR,OK,1282,2019-01-02,2023-12-29,
LU1615090864,290007435,EDEU,EUR,OK,1282,2019-01-02,2023-12-29,
LU1615092217,290007440,EMWE,EUR,OK,1282,2019-01-02,2023-12-29,
LU1618151879,279255273,TGHN,EUR,OK,1272,2019-01-02,2023-12-29,
LU1645380368,295400699,FRC3,EUR,OK,1273,2019-01-02,2023-12-29,
LU1645381689,295400702,FRC4,EUR,FAILED,0,,,Timeout
LU1645385839,295400704,SEAA,EUR,FAILED,0,,,Timeout
LU1645386308,394326257,SEAD,EUR,FAILED,0,,,Timeout
LU1646360542,393103477,JPNE,EUR,OK,1043,2019-11-26,2023-12-29,
LU1650487413,297475411,MTA,EUR,OK,1282,2019-01-02,2023-12-29,
LU1650487926,446038437,EGV3,EUR,OK,839,2020-09-18,2023-12-29,
LU1650488817,517611055,EGV5,EUR,OK,578,2021-09-29,2023-12-29,
LU1650489898,517610969,NADB,EUR,FAILED,0,,,Timeout
LU1650491795,517611003,E15H,EUR,OK,578,2021-09-29,2023-12-29,
LU1681038672,310613363,RS2K,EUR,OK,1282,2019-01-02,2023-12-29,
LU1681040496,313123511,AHYE,EUR,OK,1282,2019-01-02,2023-12-29,
LU1681041627,314449514,MIVA,EUR,FAILED,0,,,Timeout
LU1681048630,305072377,GLUX,EUR,OK,1282,2019-01-02,2023-12-29,
LU1686830065,338972760,LCVB,EUR,OK,1271,2019-01-02,2023-12-29,
LU1686830909,338972772,LEMB,USD,OK,1282,2019-01-02,2023-12-29,
LU1686832277,447262575,DFOB,EUR,FAILED,0,,,Timeout
LU1701428291,293795910,NEXA,USD,OK,1258,2019-01-02,2023-12-29,
LU1704650164,295036233,BFSA,EUR,OK,1272,2019-01-02,2023-12-29,
