key,conId,ISIN,Symbol,Currency,FirstDate,LastDate,Rows
208317027,208317027,US71377A1034,PFGC,USD,2019-01-02,2023-12-29,1258
6737,6737,US7140461093,RVTY,USD,2019-01-02,2023-12-29,1258
136257468,136257468,US7141572039,PESI,USD,2019-01-02,2023-12-29,1257
583257697,583257697,US71424F1057,PR,USD,2019-01-02,2023-12-29,1258
371604322,371604322,US71535D1063,PSNL,USD,2019-06-20,2023-12-29,1141
465131383,465131383,US71601V1052,WOOF,USD,2021-01-14,2023-12-29,745
27627809,27627809,US7163821066,PETS,USD,2019-01-02,2023-12-29,1258
86332642,86332642,US7164731033,POFCY,USD,2019-01-02,2023-12-29,1258
14487364,14487364,US71654V1017,PBR A,USD,2019-01-02,2023-12-29,1258
10828168,10828168,US71654V4086,PBR,USD,2019-01-02,2023-12-29,1258
11031,11031,US7170811035,PFE,USD,2019-01-02,2023-12-29,1258
148443229,148443229,US71742Q1067,PAHC,USD,2019-01-02,2023-12-29,1258
463435024,463435024,US71742W1036,PFX,USD,2019-01-02,2023-12-29,1148
49588376,49588376,US7181721090,PM,USD,2019-01-02,2023-12-29,1258
105669270,105669270,US7185461040,PSX,USD,2019-01-02,2023-12-29,1258
561977866,561977866,US71910C2026,1PX,EUR,2022-05-23,2023-12-29,414
273165,273165,US7194051022,PLAB,USD,2019-01-02,2023-12-29,1258
374688629,374688629,US71944F1066,PHR,USD,2019-07-19,2023-12-29,1121
71395583,71395583,US72147K1088,PPC,USD,2019-01-02,2023-12-29,1258
107976119,107976119,US72201Y1010,PDI,USD,2019-01-02,2023-12-29,1258
326398585,326398585,US7223041028,PDD,USD,2019-01-02,2023-12-29,1258
11257,11257,US7234841010,PNW,USD,2019-01-02,2023-12-29,1258
853053468,853053468,US7240782091,62C,EUR,2019-01-02,2023-12-29,1272
10920,10920,US7244791007,PBI,USD,2019-01-02,2023-12-29,1258
202114841,202114841,US72703H1014,PLNT,USD,2019-01-02,2023-12-29,1258
497299673,497299673,US72815G1085,MYPS,USD,2020-12-21,2023-12-29,760
465362703,465362703,US72815L1070,PLTK,USD,2021-01-15,2023-12-29,744
273204,273204,US7291321005,PLXS,USD,2019-01-02,2023-12-29,1258
424996630,424996630,US7291391057,PLRX,USD,2020-06-03,2023-12-29,901
88385302,88385302,US72919P2020,PLUG,USD,2019-01-02,2023-12-29,1258
30215291,30215291,US7292731020,PLBC,USD,2019-01-02,2023-12-29,1240
611242,611242,US7310681025,PII,USD,2019-01-02,2023-12-29,1258
837425602,837425602,US7311054099,PSNY,USD,2021-05-18,2023-12-29,658
541824027,541824027,US7323441060,PDLB,USD,2019-01-02,2023-12-29,1254
462277065,462277065,US7332451043,PRCH,USD,2020-01-13,2023-12-29,951
56856723,56856723,US73328P1066,POAHY,USD,2019-01-02,2023-12-29,1258
38608398,38608398,US7365088472,POR,USD,2019-01-02,2023-12-29,1258
510900095,510900095,US73688F2011,BCIC,USD,2019-01-02,2023-12-29,1258
100547520,100547520,US7374461041,POST,USD,2019-01-02,2023-12-29,1258
273290,273290,US7391281067,POWL,USD,2019-01-02,2023-12-29,1258
4816793,4816793,US7392761034,POWI,USD,2019-01-02,2023-12-29,1258
402333231,402333231,US74017N1054,I5X,EUR,2020-02-04,2023-12-29,998
89596989,89596989,US7403674044,PFBC,USD,2019-01-02,2023-12-29,1258
14487608,14487608,US7404441047,PLPC,USD,2019-01-02,2023-12-29,1258
4816971,4816971,US7415111092,PSMT,USD,2019-01-02,2023-12-29,1258
4816745,4816745,US74158E1047,PNRG,USD,2019-01-02,2023-12-29,1136
53509761,53509761,US74164F1030,PRIM,USD,2019-01-02,2023-12-29,1258
73956870,73956870,US74164M1080,PRI,USD,2019-01-02,2023-12-29,1258
11032,11032,US74251V1026,PFG,USD,2019-01-02,2023-12-29,1258
11054,11054,US7427181091,PG,USD,2019-01-02,2023-12-29,1258
327709686,327709686,US74275G1076,PRTH,USD,2019-01-02,2023-12-29,1246
491665436,491665436,US74275K1088,PCOR,USD,2021-05-20,2023-12-29,658
273365,273365,US7433121008,PRGS,USD,2019-01-02,2023-12-29,1258
11080,11080,US7433151039,PGR,USD,2019-01-02,2023-12-29,1258
88819288,88819288,US74340W1036,PLD,USD,2019-01-02,2023-12-29,1258
269581459,269581459,US74347M1080,PUMP,USD,2019-01-02,2023-12-29,1258
30188658,30188658,US74348T1025,PSEC,USD,2019-01-02,2023-12-29,1258
4816906,4816906,US7436061052,PB,USD,2019-01-02,2023-12-29,1258
395088936,395088936,US74365A3095,PBDA,EUR,2019-12-23,2023-12-29,1024
421359914,421359914,US74365U1079,TARA,USD,2019-01-02,2023-12-29,1257
103111184,103111184,US7437131094,PRLB,USD,2019-01-02,2023-12-29,1258
16884706,16884706,US74386T1051,PFS,USD,2019-01-02,2023-12-29,1258
13865082,13865082,US7443201022,PRU,USD,2019-01-02,2023-12-29,1258
819379365,819379365,US7444302084,PD70,EUR,2022-12-16,2023-12-29,265
11005,11005,US7445731067,PEG,USD,2019-01-02,2023-12-29,1258
12002,12002,US74460D1090,PSA,USD,2019-01-02,2023-12-29,1258
546982670,546982670,US74584P3010,PULM,USD,2019-01-02,2023-12-29,1258
11109,11109,US7458671010,PHM,USD,2019-01-02,2023-12-29,1258
233674877,233674877,US74587B1017,PLSE,USD,2019-01-02,2023-12-29,1258
208813725,208813725,US74624M1027,P,USD,2019-01-02,2023-12-29,1258
4817117,4817117,US74727A1043,QCRH,USD,2019-01-02,2023-12-29,1258
76913906,76913906,US7473011093,QUAD,USD,2019-01-02,2023-12-29,1258
2009860,2009860,US7473161070,KWR,USD,2019-01-02,2023-12-29,1258
178799078,178799078,US74736K1016,2QO,EUR,2019-01-02,2023-12-29,1272
146392474,146392474,US74736L1098,QTWO,USD,2019-01-02,2023-12-29,1258
273544,273544,US7475251036,QCOM,USD,2019-01-02,2023-12-29,1258
114814349,114814349,US74758T3032,QLYS,USD,2019-01-02,2023-12-29,1258
50488863,50488863,US7476191041,NX,USD,2019-01-02,2023-12-29,1258
292608665,292608665,US7477981069,HTT,USD,2019-01-02,2023-12-29,1258
2459465,2459465,US74834L1008,DGX,USD,2019-01-02,2023-12-29,1258
243506683,243506683,US74836W2035,QRHC,USD,2019-01-02,2023-12-29,1255
397187848,397187848,US74837P4054,QKL1,EUR,2019-12-30,2023-12-29,1022
72528894,72528894,US74874Q1004,QNST,USD,2019-01-02,2023-12-29,1258
283836689,283836689,US74930B1052,RBB,USD,2019-01-02,2023-12-29,1258
4817381,4817381,US7495521053,RFIL,USD,2019-01-02,2023-12-29,1258
11667,11667,US7496071074,RLI,USD,2019-01-02,2023-12-29,1258
11588,11588,US7496601060,RES,USD,2019-01-02,2023-12-29,1258
213617381,213617381,US74967R1068,RMR,USD,2019-01-02,2023-12-29,1258
258821404,258821404,US74967X1037,RH,USD,2019-01-02,2023-12-29,1258
273962,273962,US7496851038,RPM,USD,2019-01-02,2023-12-29,1258
6478015,6478015,US7502361014,RDN,USD,2019-01-02,2023-12-29,1258
33182828,33182828,US75025X1000,RLGT,USD,2019-01-02,2023-12-29,1258
41888859,41888859,US7504911022,RDNT,USD,2019-01-02,2023-12-29,1258
4031477,4031477,US7509171069,RMBS,USD,2019-01-02,2023-12-29,1258
92306678,92306678,US7512121010,RL,USD,2019-01-02,2023-12-29,1258
6608450,6608450,US75281A1097,RRC,USD,2019-01-02,2023-12-29,1258
285217852,285217852,US75282U1043,RNGR,USD,2019-01-02,2023-12-29,1249
200154100,200154100,US7534221046,RPD,USD,2019-01-02,2023-12-29,1258
86543746,86543746,US7542121089,RV1,EUR,2019-01-02,2021-12-01,740
154821454,154821454,US75508B1044,RYAM,USD,2019-01-02,2023-12-29,1258
415342104,415342104,US75513E1010,RTX,USD,2019-01-02,2023-12-29,1258
35419704,35419704,US75524B1044,RBC,USD,2019-01-02,2023-12-29,1258
135666376,135666376,US75524W1080,RMAX,USD,2019-01-02,2023-12-29,1258
14570971,14570971,US7554081015,RDI,USD,2019-01-02,2023-12-29,1258
10672,10672,US7561091049,O,USD,2019-01-02,2023-12-29,1258
376496231,376496231,US75644T1007,RCAT,USD,2019-01-02,2023-12-29,1256
364402923,364402923,US75686R2022,RRBI,USD,2019-05-03,2023-12-29,1171
15565484,15565484,US75689M1018,RRGB,USD,2019-01-02,2023-12-29,1258
231354124,231354124,US75700L1089,RRR,USD,2019-01-02,2023-12-29,1258
310624814,310624814,US75704L1044,RDVT,USD,2019-01-02,2023-12-29,1258
6478023,6478023,US7580754023,RWT,USD,2019-01-02,2023-12-29,1258
756340,756340,US7587501039,RRX,USD,2019-01-02,2023-12-29,1258
273733,273733,US75886F1075,REGN,USD,2019-01-02,2023-12-29,1258
206730539,206730539,US75901B1070,RGNX,USD,2019-01-02,2023-12-29,1258
105077651,105077651,US75902K1060,RM,USD,2019-01-02,2023-12-29,1258
273815,273815,US7591EP1005,RF,USD,2019-01-02,2023-12-29,1258
55998789,55998789,US7593516047,RGA,USD,2019-01-02,2023-12-29,1258
363426492,363426492,US7594191048,REKR,USD,2019-01-02,2023-12-29,1255
36774046,36774046,US7594701077,RIGD,USD,2019-01-02,2023-12-29,1261
11735,11735,US7595091023,RS,USD,2019-01-02,2023-12-29,1258
198167234,198167234,US7595301083,RELX,USD,2019-01-02,2023-12-29,1258
273085,273085,US75970E1073,RNST,USD,2019-01-02,2023-12-29,1258
60741056,60741056,US7597201059,RCG,USD,2019-01-03,2023-12-29,1228
273816,273816,US7599161095,RGEN,USD,2019-01-02,2023-12-29,1258
1448559,1448559,US76009N1000,UPBD,USD,2019-01-02,2023-12-29,1257
6478024,6478024,US7607591002,RSG,USD,2019-01-02,2023-12-29,1258
4817352,4817352,US7611521078,RMD,USD,2019-01-02,2023-12-29,1258
336517319,336517319,US76118Y1047,REZI,USD,2019-01-02,2023-12-29,1258
11068078,11068078,US76122Q1058,RGP,USD,2019-01-02,2023-12-29,1258
403666731,403666731,US76155X1000,RVMD,USD,2020-02-13,2023-12-29,977
11736,11736,US7616241052,REX,USD,2019-01-02,2023-12-29,1258
131219465,131219465,US76169C1009,REXR,USD,2019-01-02,2023-12-29,1258
402183626,402183626,US76171L1061,REYN,USD,2020-01-31,2023-12-29,986
56347307,56347307,US76206K1079,RNMBY,USD,2019-01-02,2023-12-29,1258
291378079,291378079,US76243J1051,RYTM,USD,2019-01-02,2023-12-29,1258
297887491,297887491,US7625441040,NU42,EUR,2019-01-02,2023-12-29,1272
273748,273748,US7631651079,RELL,USD,2019-01-02,2023-12-29,1258
292080071,292080071,US76674Q1076,RMNI,USD,2019-01-02,2023-12-29,1258
135390580,135390580,US76680R2067,RNG,USD,2019-01-02,2023-12-29,1258
51667394,51667394,US76680V1089,REI,USD,2019-01-02,2023-12-29,1258
4095586,4095586,US7672041008,RIO,USD,2019-01-02,2023-12-29,1258
292830677,292830677,US7672921050,RIOT,USD,2019-01-02,2023-12-29,1258
249095463,249095463,US76882G1076,OPP,USD,2019-01-02,2023-12-29,1258
525768800,525768800,US76954A1034,RIVN,USD,2021-11-10,2023-12-29,537
11634,11634,US7703231032,RHI,USD,2019-01-02,2023-12-29,1258
504546674,504546674,US7707001027,HOOD,USD,2021-07-29,2023-12-29,610
41502165,41502165,US7711951043,RHHBY,USD,2019-01-02,2023-12-29,1258
301773827,301773827,US77313F1066,RCKT,USD,2019-01-02,2023-12-29,1258
11697,11697,US7739031091,ROK,USD,2019-01-02,2023-12-29,1258
897093677,897093677,US7743744093,RMTI,USD,2019-01-02,2023-12-29,1258
185731888,185731888,US77467X1019,RMCF,USD,2019-01-02,2023-12-29,1258
756433,756433,US7751331015,ROG,USD,2019-01-02,2023-12-29,1258
290651477,290651477,US77543R1023,ROKU,USD,2019-01-02,2023-12-29,1258
11700,11700,US7757111049,ROL,USD,2019-01-02,2023-12-29,1258
2585629,2585629,US7766961061,ROP,USD,2019-01-02,2023-12-29,1258
273939,273939,US7782961038,ROST,USD,2019-01-02,2023-12-29,1258
540900810,540900810,US7802593050,SHEL,USD,2019-01-02,2023-12-29,1258
4817403,4817403,US7802871084,RGLD,USD,2019-01-02,2023-12-29,1258
423045183,423045183,US7813863054,RDNW,USD,2019-01-02,2023-12-29,1257
15485629,15485629,US7818462092,RUSHA,USD,2019-01-02,2023-12-29,1258
4817638,4817638,US7818463082,RUSHB,USD,2019-01-02,2023-12-29,1258
210918190,210918190,US7835132033,RYAAY,USD,2019-01-02,2023-12-29,1258
11478,11478,US7835491082,R,USD,2019-01-02,2023-12-29,1258
162868722,162868722,US7837541041,RYZ,USD,2019-01-02,2023-12-29,1258
126697934,126697934,US78408D1054,SBFG,USD,2019-01-02,2023-12-28,1225
229629397,229629397,US78409V1044,SPGI,USD,2019-01-02,2023-12-29,1258
262397907,262397907,US78410G1040,4SB,EUR,2019-01-02,2023-12-29,1272
274224,274224,US7841171033,SEIC,USD,2019-01-02,2023-12-29,1258
276140774,276140774,US78413P1012,SMHI,USD,2019-01-02,2023-12-29,1258
524517637,524517637,US78440P3064,KMBA,EUR,2021-12-15,2023-12-29,523
12211,12211,US78442P1066,SLM,USD,2019-01-02,2023-12-29,1258
75472988,75472988,US78454L1008,SM,USD,2019-01-02,2023-12-29,1258
74685916,74685916,US78463M1071,SPSC,USD,2019-01-02,2023-12-29,1258
73911494,73911494,US78467J1007,SSNC,USD,2019-01-02,2023-12-29,1258
578351119,578351119,US78473E1038,SPXC,USD,2019-01-02,2023-12-29,1258
4816589,4816589,US7849331035,SGRP,USD,2019-01-02,2023-12-29,1258
80712681,80712681,US78573L1061,SBRA,USD,2019-01-02,2023-12-29,1258
148782715,148782715,US78573M1045,SABR,USD,2019-01-02,2023-12-29,1258
16640176,16640176,US78648T1007,SAFT,USD,2019-01-02,2023-12-29,1258
57543594,57543594,US7865983008,SGA,USD,2019-01-02,2023-12-29,1252
40078069,40078069,US78709Y1055,SAIA,USD,2019-01-02,2023-12-29,1258
12170,12170,US7901481009,JOE,USD,2019-01-02,2023-12-29,1258
29624264,29624264,US79466L3024,CRM,USD,2019-01-02,2023-12-29,1258
41621276,41621276,US79546E1047,SBH,USD,2019-01-02,2023-12-29,1258
13796868,13796868,US7960508882,SSU,EUR,2019-01-02,2023-12-29,1272
481818968,481818968,US7960542030,SSDIY,USD,2023-04-14,2023-12-29,180
249453960,249453960,US80007P8692,SA2D,EUR,2019-01-02,2023-12-29,1272
270840,270840,US8004221078,JBSS,USD,2019-01-02,2023-12-29,1258
8093853,8093853,US8006771062,SGMOQ,USD,2019-01-02,2023-12-29,1258
117032808,117032808,US8010561020,SAYN,EUR,2019-01-02,2023-12-29,1272
3804335,3804335,US8030542042,SAP,USD,2019-01-02,2023-12-29,1258
110434125,110434125,US8036071004,AB3A,EUR,2019-01-02,2023-12-29,1272
4946,4946,US8043951016,BFS,USD,2019-01-02,2023-12-29,1258
273068652,273068652,US8051111016,SVRA,USD,2019-01-02,2023-12-29,1258
4817876,4817876,US8060371072,SCSC,USD,2019-01-02,2023-12-29,1258
3655640,3655640,US8064071025,HSIC,USD,2019-01-02,2023-12-29,1258
271857752,271857752,US80689H1023,SNDR,USD,2019-01-02,2023-12-29,1258
274128,274128,US8070661058,SCHL,USD,2019-01-02,2023-12-29,1258
319099332,319099332,US80706P1030,SRRK,USD,2019-01-02,2023-12-29,1258
11905,11905,US8085131055,SCHW,USD,2019-01-02,2023-12-29,1258
1321497,1321497,US8085411069,MATV,USD,2019-01-02,2023-12-29,1257
134306225,134306225,US8086251076,SAIC,USD,2019-01-02,2023-12-29,1258
274173,274173,US8101861065,SMG,USD,2019-01-02,2023-12-29,1258
52581781,52581781,US8110544025,SSP,USD,2019-01-02,2023-12-29,1258
292735472,292735472,US81141R1005,SE,USD,2019-01-02,2023-12-29,1258
756577,756577,US8115431079,SEB,USD,2019-01-02,2023-12-29,1258
140006230,140006230,US8117078019,SBCF,USD,2019-01-02,2023-12-29,1258
81578542,81578542,US81211K1007,SDA,EUR,2019-01-02,2023-12-29,1273
274491,274491,US8147853092,SNFCA,USD,2019-01-02,2023-12-29,1252
273043228,273043228,US81617J3014,WTTR,USD,2019-01-02,2023-12-29,1258
274359,274359,US8163001071,SIGI,USD,2019-01-02,2023-12-29,1258
423071297,423071297,US8163073005,SLQT,USD,2020-05-21,2023-12-29,909
390872439,390872439,US81642T2096,RXK3,EUR,2019-11-11,2023-12-29,1054
3655896,3655896,US8168501018,SMTC,USD,2019-01-02,2023-12-29,1258
11020,11020,US8168511090,SRE,USD,2019-01-02,2023-12-29,1258
13186,13186,US81725T1007,SXT,USD,2019-01-02,2023-12-29,1258
791742738,791742738,US81728A2078,FTH,USD,2021-02-05,2023-12-29,730
241896754,241896754,US81728J1097,SRTS,USD,2019-01-02,2023-12-29,1258
198630481,198630481,US81752R1005,SRG,USD,2019-01-02,2023-12-29,1258
12399,12399,US8175651046,SCI,USD,2019-01-02,2023-12-29,1258
898274059,898274059,US81761L2016,SVC,USD,2019-01-02,2023-12-29,1258
109911821,109911821,US81762P1021,NOW,USD,2019-01-02,2023-12-29,1258
182056846,182056846,US8190471016,SHAK,USD,2019-01-02,2023-12-29,1258
10628209,10628209,US82312B1061,SHEN,USD,2019-01-02,2023-12-29,1258
12120,12120,US8243481061,SHW,USD,2019-01-02,2023-12-29,1258
278468188,278468188,US82536T1079,SSTI,USD,2019-01-02,2023-12-29,1258
756642,756642,US8265461033,SIF,USD,2019-01-02,2023-12-29,1178
443955612,443955612,US82686Q1013,SLN,USD,2020-09-08,2023-12-29,707
8027031,8027031,US8269191024,SLAB,USD,2019-01-02,2023-12-29,1258
4818193,4818193,US8270481091,SLGN,USD,2019-01-02,2023-12-29,1258
446056913,446056913,US8274582092,SVBL,USD,2019-01-02,2023-12-29,1256
274268,274268,US8287302009,SFNC,USD,2019-01-02,2023-12-29,1258
2009113,2009113,US8288061091,SPG,USD,2019-01-02,2023-12-29,1258
233089461,233089461,US82982L1035,SITE,USD,2019-01-02,2023-12-29,1258
712108704,712108704,US83001C1080,FUN,USD,2019-01-02,2023-12-29,1258
425834231,425834231,US83012A1097,TSLX,USD,2019-01-02,2023-12-29,1258
274408,274408,US8308791024,SKYW,USD,2019-01-02,2023-12-29,1258
4726021,4726021,US83088M1027,SWKS,USD,2019-01-02,2023-12-29,1258
294630845,294630845,US83125X1037,SNBRQ,USD,2019-01-02,2023-12-29,1258
424737148,424737148,US8317541063,SWBI,USD,2019-01-02,2023-12-29,1258
12225,12225,US8318652091,AOS,USD,2019-01-02,2023-12-29,1258
254358203,254358203,US83191H1077,SND,USD,2019-01-02,2023-12-29,1258
15130038,15130038,US8326964058,SJM,USD,2019-01-02,2023-12-29,1258
12259,12259,US8330341012,SNA,USD,2019-01-02,2023-12-29,1258
268060148,268060148,US83304A1060,SNAP,USD,2019-01-02,2023-12-29,1258
444884769,444884769,US8334451098,SNOW,USD,2020-09-16,2023-12-29,828
12374,12374,US8336351056,SQM,USD,2019-01-02,2023-12-29,1258
55358340,55358340,US83368E2000,SCKT,USD,2019-01-02,2023-12-29,1252
494162724,494162724,US83406F1021,SOFI,USD,2020-11-30,2023-12-29,776
72516371,72516371,US83413U1007,SLRC,USD,2019-01-02,2023-12-29,1258
188625650,188625650,US83417M1045,SEDG,USD,2019-01-02,2023-12-29,1258
275582621,275582621,US83418M1036,SEI,USD,2019-01-02,2023-12-29,1258
6478065,6478065,US83545G1022,SAH,USD,2019-01-02,2023-12-29,1258
611273,611273,US8354951027,SON,USD,2019-01-02,2023-12-29,1258
328204984,328204984,US83570H1086,SONO,USD,2019-01-02,2023-12-29,1258
365328979,365328979,US83946P1075,SPFI,USD,2019-05-09,2023-12-29,1170
12300,12300,US8425871071,SO,USD,2019-01-02,2023-12-29,1258
1812968,1812968,US84265V1052,SCCO,USD,2019-01-02,2023-12-29,1258
4817780,4817780,US84470P1093,SBSI,USD,2019-01-02,2023-12-29,1258
9282,9282,US8447411088,LUV,USD,2019-01-02,2023-12-29,1258
12540,12540,US8448951025,SWX,USD,2019-01-02,2023-12-29,1258
325214288,325214288,US84790A1051,H221,EUR,2019-01-02,2023-12-29,1272
231408961,231408961,US84857L1017,SR,USD,2019-01-02,2023-12-29,1258
160129221,160129221,US84863T1060,SPOK,USD,2019-01-02,2023-12-29,1258
148782718,148782718,US84920Y1064,SPWH,USD,2019-01-02,2023-12-29,1258
132310192,132310192,US85208M1027,SFM,USD,2019-01-02,2023-12-29,1258
498661804,498661804,US85208T1079,CXM,USD,2021-06-23,2023-12-29,635
212671971,212671971,US8522341036,XYZ,USD,2019-01-02,2023-12-29,1258
274668,274668,US8523123052,STAA,USD,2019-01-02,2023-12-29,1258
376225768,376225768,US85236P1012,SLNG,USD,2019-01-02,2023-12-29,1248
86792819,86792819,US85254J1025,STAG,USD,2019-01-02,2023-12-29,1258
12245,12245,US8536661056,SMP,USD,2019-01-02,2023-12-29,1258
73354293,73354293,US8545021011,SWK,USD,2019-01-02,2023-12-29,1258
274105,274105,US8552441094,SBUX,USD,2019-01-02,2023-12-29,1258
67418868,67418868,US85571B1052,STWD,USD,2019-01-02,2023-12-29,1258
41620161,41620161,US8565522039,SBKFF,USD,2019-01-02,2023-12-29,1254
2730980,2730980,US8574771031,STT,USD,2019-01-02,2023-12-29,1258
6478095,6478095,US8581191009,STLD,USD,2019-01-02,2023-12-29,1258
116787032,116787032,US8585681088,SCM,USD,2019-01-02,2023-12-29,1258
1447115,1447115,US8585861003,SCL,USD,2019-01-02,2023-12-29,1258
27778176,27778176,US8592411016,STRL,USD,2019-01-02,2023-12-29,1258
12437,12437,US8603721015,STC,USD,2019-01-02,2023-12-29,1258
12008,12008,US8606301021,SF,USD,2019-01-02,2023-12-29,1258
296466074,296466074,US8608971078,SFIX,USD,2019-01-02,2023-12-29,1258
12460,12460,US8610121027,STM,USD,2019-01-02,2023-12-29,1258
371470388,371470388,US86150R1077,STOK,USD,2019-06-19,2023-12-29,1142
137937818,137937818,US8617801043,BANX,USD,2019-01-02,2023-12-29,1258
431495220,431495220,US8618961085,SNEX,USD,2019-01-02,2023-12-29,1258
328064788,328064788,US86272C1036,STRA,USD,2019-01-02,2023-12-29,1258
7564604,7564604,US8631111007,STRT,USD,2019-01-02,2023-12-29,1249
6858068,6858068,US8631672016,STRS,USD,2019-01-02,2023-12-29,1258
455946269,455946269,US86333M1080,LRN,USD,2019-01-02,2023-12-29,1258
4430948,4430948,US8636671013,SYK,USD,2019-01-02,2023-12-29,1258
11619,11619,US8641591081,RGR,USD,2019-01-02,2023-12-29,1258
91487789,91487789,US86722A1034,SXC,USD,2019-01-02,2023-12-29,1258
202225016,202225016,US86771W1053,RUN,USD,2019-01-02,2023-12-29,1258
756607,756607,US8683581024,SGC,USD,2019-01-02,2023-12-29,1258
106853221,106853221,US8684591089,SUPN,USD,2019-01-02,2023-12-29,1258
208523102,208523102,US86881A1007,SGRY,USD,2019-01-02,2023-12-29,1258
429339834,429339834,US86887Q1094,NSLR,USD,2019-01-02,2023-12-29,1258
835872940,835872940,US8693672011,STRO,USD,2019-01-02,2023-12-29,1258
75219572,75219572,US86959K1051,SUZ,USD,2019-01-02,2023-12-29,1258
512958006,512958006,US8713321029,SLVM,USD,2021-09-23,2023-12-29,571
274940,274940,US8715651076,ACNT,USD,2019-01-02,2023-12-29,1255
14241431,14241431,US87157D1090,SYNA,USD,2019-01-02,2023-12-29,1258
274499,274499,US8716071076,SNPS,USD,2019-01-02,2023-12-29,1258
26904835,26904835,US87162W1009,SNX,USD,2019-01-02,2023-12-29,1258
224441189,224441189,US87164F1057,SNDX,USD,2019-01-02,2023-12-29,1258
162231797,162231797,US87165B1035,SYF,USD,2019-01-02,2023-12-29,1258
12581,12581,US8718291078,SYY,USD,2019-01-02,2023-12-29,1258
586262891,586262891,US87184Q2066,SYRS,USD,2019-01-02,2023-12-29,1258
279166957,279166957,US8722801029,CGBD,USD,2019-01-02,2023-12-29,1258
43985746,43985746,US87240R1077,TFSL,USD,2019-01-02,2023-12-29,1258
12814,12814,US8725401090,TJX,USD,2019-01-02,2023-12-29,1258
125980222,125980222,US8725901040,TM5,EUR,2019-01-02,2023-12-29,1272
537638912,537638912,US8726571016,TPG,USD,2022-01-13,2023-12-29,493
161585864,161585864,US87265H1095,T86,EUR,2019-01-02,2023-12-29,1272
10311716,10311716,US87305R1095,TTMI,USD,2019-01-02,2023-12-29,1258
241585170,241585170,US87357P1003,TCMD,USD,2019-01-02,2023-12-29,1258
6223250,6223250,US8740391003,TSM,USD,2019-01-02,2023-12-29,1258
6478131,6478131,US8740541094,TTWO,USD,2019-01-02,2023-12-29,1258
75124183,75124183,US8740602052,TAK,USD,2019-01-02,2023-12-29,1258
80269548,80269548,US8740801043,TAL,USD,2019-01-02,2023-12-29,1258
316544447,316544447,US87484T1088,TALO,USD,2019-01-02,2023-12-29,1258
291995344,291995344,US8753722037,TNDM,USD,2019-01-02,2023-12-29,1258
12187,12187,US8754651060,SKT,USD,2019-01-02,2023-12-29,1258
292491487,292491487,US8760301072,TPR,USD,2019-01-02,2023-12-29,1258
6437,6437,US87612E1064,TGT,USD,2019-01-02,2023-12-29,1258
81671838,81671838,US87612G1013,TRGP,USD,2019-01-02,2023-12-29,1258
495923502,495923502,US87652V1098,TASK,USD,2021-06-11,2023-12-29,643
602423308,602423308,US8781553081,TISI,USD,2019-01-02,2023-12-29,1258
898245490,898245490,US87877F1030,R0P,EUR,2022-12-16,2023-12-29,265
198563873,198563873,US87918A1051,TDOC,USD,2019-01-02,2023-12-29,1258
6340773,6340773,US8793601050,TDY,USD,2019-01-02,2023-12-29,1258
12750,12750,US8793691069,TFX,USD,2019-01-02,2023-12-29,1258
12702,12702,US8793822086,TELFY,USD,2019-01-02,2023-12-29,1258
774815514,774815514,US87978U2078,3OS0,EUR,2022-12-16,2023-12-29,265
27059190,27059190,US88023U1016,SGI,USD,2019-01-02,2023-12-29,1258
327422072,327422072,US88025T1025,TENB,USD,2019-01-02,2023-12-29,1258
382846993,382846993,US88025U1097,TXG,USD,2019-09-12,2023-12-29,1083
55279376,55279376,US88032Q1094,TCEHY,USD,2019-01-02,2023-12-29,1258
114929760,114929760,US88033G4073,THC,USD,2019-01-02,2023-12-29,1258
14491612,14491612,US8803451033,TNC,USD,2019-01-02,2023-12-29,1258
344439802,344439802,US88034P1093,TME,USD,2019-01-02,2023-12-29,1258
46128760,46128760,US88076W1036,TDC,USD,2019-01-02,2023-12-29,1258
12729,12729,US8807701029,TER,USD,2019-01-02,2023-12-29,1258
12732,12732,US8807791038,TEX,USD,2019-01-02,2023-12-29,1258
76792991,76792991,US88160R1014,TSLA,USD,2019-01-02,2023-12-29,1258
275085,275085,US8816242098,TEVA,USD,2019-01-02,2023-12-29,1258
275364,275364,US88162F1057,TTI,USD,2019-01-02,2023-12-29,1258
275920,275920,US88162G1031,TTEK,USD,2019-01-02,2023-12-29,1258
21521400,21521400,US88224Q1076,TCBI,USD,2019-01-02,2023-12-29,1258
13096,13096,US8825081040,TXN,USD,2019-01-02,2023-12-29,1258
463654490,463654490,US88262P1021,TPL,USD,2021-01-12,2023-12-29,747
31379441,31379441,US8826811098,TXRH,USD,2019-01-02,2023-12-29,1258
13101,13101,US8832031012,TXT,USD,2019-01-02,2023-12-29,1258
106810749,106810749,US88322Q1085,TGTX,USD,2019-01-02,2023-12-29,1258
118089491,118089491,US8832591031,THNUY,USD,2019-01-02,2023-12-29,1254
489542038,489542038,US88331L1089,SKIN,USD,2020-11-24,2023-12-29,779
158060562,158060562,US88338K1034,STKS,USD,2019-01-02,2023-12-29,1254
248755440,248755440,US88339J1051,TTD,USD,2019-01-02,2023-12-29,1258
373210998,373210998,US88339P1012,REAL,USD,2019-06-28,2023-12-29,1135
12869,12869,US8835561023,TMO,USD,2019-01-02,2023-12-29,1258
